player_id,date,goals_per_90,xG_per_90,assists_per_90,xA_per_90,key_passes_per_90,xGChain_per_90,xGBuildup_per_90
3769,2017-11-05,0.1761252446183953,0.18644093453825805,0.3522504892367906,0.12379834847615889,2.1135029354207435,0.42361331604231595,0.1309315419579089
3769,2018-02-18,0.20044543429844097,0.13687099788528775,0.0,0.056769133945781834,1.6035634743875278,0.3345526121805665,0.15469414947392682
3769,2019-08-25,0.0,0.26427600194107403,0.0,0.05986667026511648,1.0227272727272727,0.43759507042440504,0.12889350087127902
3769,2019-12-14,0.0,0.06181879890638125,0.0,0.1915979920317255,1.1525029103608846,0.5911706440905337,0.4292201256429358
3769,2020-07-04,0.0,0.03838597832288107,0.0,0.06602255668005218,0.9782608695652174,0.48797843967685883,0.3835702873260269
3769,2023-03-11,0.1956521739130435,0.13625196104302356,0.1956521739130435,0.18334686549623375,2.1521739130434785,0.3443088942895765,0.07281545764240234
8712,2023-05-23,0.410958904109589,0.06212265983428041,0.410958904109589,0.020414517860706537,0.410958904109589,0.36005486593875163,0.2775176867128235
8712,2024-01-13,0.0,0.038350288297480606,0.0,0.09058511913267535,1.3432835820895521,0.25924997070609634,0.13031456702903135
4146,2014-12-06,0.1391035548686244,0.10494329737732548,0.1391035548686244,0.20698915530784973,0.973724884080371,0.34689985791442934,0.18008852892856142
4146,2015-04-28,0.0,0.15531684458255768,0.0,0.14182434007525443,1.4,0.2840337559580803,0.17192959785461426
4146,2020-11-01,0.10440835266821345,0.018273925801994075,0.2088167053364269,0.2167106142997949,1.148491879350348,0.2671148294362557,0.088894680151046
4146,2021-02-24,0.3890489913544669,0.27195114937613607,0.0,0.08060345708014127,1.8155619596541788,0.20105358156823802,0.07536848993590826
4146,2021-05-01,0.10501750291715285,0.13215408050819205,0.10501750291715285,0.2541856902196152,1.8903150525087515,0.22632217158584084,0.03742185350650946
4146,2021-09-26,0.1079136690647482,0.08946952028133028,0.1079136690647482,0.16181087992388568,1.7266187050359711,0.6479123674279494,0.4521431832862415
4146,2021-12-18,0.25034770514603616,0.171817471305626,0.12517385257301808,0.19987393227588482,1.1265646731571626,0.3209935270653978,0.10829151889130535
4146,2022-04-03,0.3829787234042553,0.15767221691760613,0.12765957446808512,0.1389724608272948,1.5319148936170213,0.4696247656136117,0.3364075408812533
4146,2022-09-17,0.0,0.1078568860380487,0.5113636363636364,0.21461277035996318,1.7045454545454546,0.4143080434931273,0.3117574685761197
4146,2023-02-24,0.1814516129032258,0.15903138397862354,0.1814516129032258,0.19714073336217552,1.4516129032258065,0.20670659269296351,0.09452647499499782
4146,2023-05-14,0.225,0.11323607694357633,0.1125,0.24604451470077038,2.1375,0.3921625390998088,0.20556128810858354
11795,2023-11-05,0.0,0.0169436879588793,0.20044543429844097,0.06216090535516861,1.4031180400890868,0.26677012808604333,0.22908655965995284
11795,2024-02-11,0.0,0.07900807978260319,0.0,0.019647866976482735,0.6828528072837633,0.21101815634504614,0.11498691607407989
11795,2024-04-27,0.0,0.03153720949776471,0.0,0.1775709840003401,1.9500000000000002,0.23008998166769742,0.040716489963233474
11795,2024-10-20,0.2654867256637168,0.14454586419021398,0.0,0.03764509157467205,0.9292035398230089,0.26865704121084605,0.10169450663425754
11795,2025-02-02,0.0,0.07768642625198456,0.0,0.08897053128158723,0.5723370429252782,0.35662338039904407,0.27061794296688796
11795,2025-04-26,0.23591087811271297,0.15431817907835133,0.0,0.03306733129416662,0.5897771952817824,0.40716512614512035,0.2541389570206521
11795,2025-10-18,0.11795543905635648,0.052234018795182476,0.11795543905635648,0.028495330260981114,0.47182175622542594,0.41985872732585255,0.34767797827076163
11795,2026-01-18,0.0,0.10738660636193612,0.0,0.12312704215154929,0.8823529411764706,0.26257775296621466,0.04924194459967754
5355,2018-10-20,0.3837953091684435,0.27188634599195616,0.19189765458422176,0.23515742033847103,1.535181236673774,0.5664212652631024,0.10301394384108119
5355,2019-02-18,0.0,0.13525707435626047,0.0,0.09882401894120608,0.7302231237322515,0.3731757103187801,0.14277399130331817
5355,2019-08-23,0.0,0.23881317145215586,0.21479713603818618,0.3001075067728544,1.0739856801909307,0.8520150085497729,0.6212867540362912
5355,2020-05-30,0.0,0.05679621688417487,0.5405405405405406,0.575666270546011,2.4324324324324325,0.7949533086974879,0.28218569510893243
5355,2021-09-11,0.38876889848812096,0.18648064168286763,0.0,0.11214752365748516,1.9438444924406046,0.3915273183735478,0.13073034491993438
5355,2022-02-13,0.4285714285714286,0.22849877098841326,0.0,0.09264145818139825,1.7142857142857144,0.4418936518153974,0.2177260345114129
5355,2022-05-07,0.3643724696356275,0.35120408574820533,0.0,0.46247359787524955,2.1862348178137654,1.0594425516331243,0.6493313842818805
5355,2022-10-30,0.34351145038167935,0.421786158352749,0.0,0.08370065236933359,2.0610687022900764,1.0997666805300095,0.6162133301032409
5355,2023-10-07,0.4,0.18872680962085725,0.0,0.05920809954404831,1.6,0.28602627404034137,0.14216680228710174
5355,2024-01-12,0.27607361963190186,0.1845440381646522,0.0,0.1300216884426544,2.4846625766871164,0.2767695613388269,0.057313935888325514
5355,2024-04-13,0.3607214428857715,0.4671726801352415,0.0,0.06261556810570623,1.2625250501002003,0.46045214979198273,0.1526370455691953
5355,2024-09-29,0.44226044226044225,0.43160679084260284,0.0,0.1225876112077248,1.769041769041769,0.7687503612469835,0.2823760775112403
5355,2025-01-18,0.6382978723404256,0.5256202721849401,0.425531914893617,0.25299219533484035,2.3404255319148937,1.0022115215976186,0.2694485713034234
5355,2025-04-25,0.0,0.061679830693680306,0.0,0.22050119082447098,1.7786561264822134,0.379647634952907,0.15766600191063088
5355,2025-11-01,0.0,0.12894590506927417,0.2137767220902613,0.14123383843098852,0.8551068883610452,0.49547305919070705,0.2525200447036648
5355,2026-01-03,0.0,0.20525738669018592,0.0,0.13239939390651642,1.5483870967741935,0.47357286056203224,0.18985218626837577
8653,2020-11-08,0.39473684210526316,0.5499293277726361,0.0,0.0,0.0,0.38010429566431986,0.01696886831747466
8653,2021-02-03,0.34090909090909094,0.6490382717245005,0.0,0.03931789743629369,1.0227272727272727,0.4663919966498559,0.05412613528526643
8653,2021-04-25,0.4891304347826087,0.8712800136645851,0.0,0.2928536385297775,0.4891304347826087,0.7978190937200966,0.030053592610942283
8653,2021-09-22,0.0,0.10639321471599839,0.0,0.25723423384412936,1.7088607594936709,0.3123523994007065,0.0
8653,2022-08-21,0.2459016393442623,0.2881367733610458,0.0,0.014734180247197385,0.2459016393442623,0.2639218810640398,0.003822491824871204
2370,2014-11-22,0.7835820895522388,0.5426229728358005,0.5597014925373135,0.3173378298976528,1.9029850746268657,1.2835571242134962,0.5373282580455738
2370,2015-02-07,0.44280442804428044,0.39030285971411044,0.33210332103321033,0.2376173799548202,1.2177121771217714,0.9126501401192149,0.42252021907000525
2370,2015-08-30,0.5913272010512484,0.5638936212171315,0.23653088042049936,0.3439243572412864,2.0105124835742445,0.9587820573329299,0.35774919220323476
2370,2015-12-20,1.2178619756427604,0.8799800609461509,0.0,0.14112923369920627,1.5832205683355887,0.985294803876193,0.17552332330056553
2370,2016-03-20,1.0465116279069768,0.9536247700452805,0.3488372093023256,0.3146061946659587,2.0930232558139537,1.3750765004823373,0.3359710383987011
2370,2016-09-24,0.8477237048665619,0.9917132472224661,0.565149136577708,0.26397614361165644,1.978021978021978,1.2994428832826659,0.14911277710900203
2370,2017-01-21,0.3824362606232295,0.48521773409488855,0.254957507082153,0.14449182628698795,1.4022662889518414,0.8974093701110007,0.3009995092075878
2370,2017-04-08,0.5389221556886228,0.5263104786661392,0.2694610778443114,0.1281198377938506,2.2904191616766467,0.7378188526246718,0.21035267664733046
2370,2017-10-22,0.4047976011994003,0.9090942078489236,0.4047976011994003,0.4001017094406857,2.2938530734632683,1.4477780812058312,0.3425627203750378
2370,2018-02-03,0.1171875,0.3637129452545196,0.234375,0.16428410162916407,1.2890625,0.5678885173983872,0.14018238129210658
2370,2018-04-08,0.4607508532423208,0.9890867985861294,0.6143344709897611,0.348297431175009,1.9965870307167235,1.5490947382797968,0.5519971826174154
2370,2018-09-01,0.4699738903394256,0.3382621638904819,0.2349869451697128,0.2253366206279,1.6449086161879896,0.7345412292228356,0.29758124660904817
